id,labels
1343,1015
11613,747
2937,957
2256,331
7239,886
10852,32
7556,1023
3522,1036
1311,682
7474,1026
5300,345
294,1116
2265,817
10672,725
1469,394
11438,475
668,866
11585,1162
7735,1175
9829,1193
2887,482
122,88
7974,1162
11825,583
11206,1150
9363,506
12810,800
12009,306
1421,1035
8999,1128
2000,404
438,834
3350,4
11711,625
7267,205
823,733
854,213
10372,1063
7991,142
9571,464
4321,931
786,651
10371,955
9349,825
6186,352
2184,833
1895,727
915,751
7337,959
3049,531
912,252
4246,604
1913,1052
2738,551
2297,458
1470,206
7819,173
6087,625
11265,789
10075,894
4435,552
5505,1200
7482,596
8061,1189
4774,102
7077,525
5375,667
8005,1088
1485,1117
8206,167
10848,286
3841,1080
2902,255
10547,646
10243,1169
8258,172
6478,1135
10031,788
10167,218
3449,624
9013,715
1380,688
12774,440
9271,151
4945,870
11422,524
8143,423
4152,133
12545,917
1982,488
10695,649
11148,1043
11303,1165
5166,926
8354,315
2220,241
8644,821
6722,93
228,898
6920,205
472,499
8754,445
330,216
8606,1167
2785,1174
1012,625
12741,352
513,611
8589,264
10933,1213
1070,870
4625,338
12211,1051
7565,391
8624,435
8635,38
1598,724
12792,510
1632,473
7249,1003
7456,91
9387,870
11176,813
8904,939
12680,1088
955,991
11037,45
252,648
1472,661
9861,578
9523,807
4146,896
10335,371
5540,372
10640,604
6608,810
934,156
10545,644
10172,927
12204,83
10105,716
8697,833
3802,118
6567,1174
1053,564
5417,849
7813,300
2217,1176
4411,1067
6326,62
1705,174
2882,1198
5902,280
12617,445
461,1098
12251,611
4150,1167
3088,450
8859,1201
1397,560
9263,408
8759,991
3998,129
9838,560
10306,1042
10363,200
12053,370
1091,1082
5588,290
12387,1162
10974,222
5750,203
11425,382
3126,382
1308,1049
2242,1188
8334,790
4156,635
7576,726
2854,503
7151,532
8294,908
9918,429
6283,833
2863,878
9434,1156
12843,880
7987,1167
12024,516
12219,570
7214,458
8755,489
5363,391
9506,85
4382,194
6213,70
6518,428
9712,735
437,527
2170,674
9596,833
8967,322
8948,839
11731,845
771,567
1620,530
11230,840
10988,93
144,171
6664,201
12351,443
2279,1039
3345,101
11370,1206
2821,1007
7439,38
7793,471
10381,1028
6308,940
6472,940
12649,249
7729,83
3387,728
6182,769
9198,789
1583,694
1619,478
9356,525
7099,509
1875,40
1167,478
5971,1191
7157,303
1148,811
1423,698
6465,879
5917,721
4549,589
3869,625
9884,1169
5062,837
7857,826
1159,1084
11614,893
6660,822
2656,109
5034,397
5664,1073
1855,960
1937,301
6896,529
8862,795
10086,598
4834,809
6110,693
814,422
10407,203
5716,362
8973,945
7798,1162
3209,857
8600,509
10380,495
11627,589
9529,180
10937,473
9411,122
9742,139
1233,522
12538,1084
12717,891
10497,1191
9887,1133
6171,1035
6867,507
3018,728
5744,105
8259,709
768,100
6013,17
5965,239
6228,42
4331,473
5280,1097
1104,562
12574,417
5724,1191
11064,1172
4650,794
11506,945
2579,26
992,327
6476,741
12307,490
8803,107
11275,1097
2912,396
12274,965
4308,800
10063,1176
7236,944
7909,591
7253,473
491,1017
12560,1042
10321,191
7676,308
12257,510
3884,52
4313,1083
12586,1173
11616,423
6026,671
10950,949
7808,283
2304,488
5921,305
12421,683
3297,649
12327,98
7761,354
10718,562
3666,1211
12794,497
5397,562
10299,346
4820,1184
12854,1172
10423,394
11028,989
6882,898
876,1200
11356,571
9570,587
2818,5
8250,677
8328,1039
10705,579
11489,1165
3109,708
6116,58
3023,272
3314,1175
5202,1107
9913,565
10271,1146
1177,805
11993,288
6939,33
3600,392
4719,1032
12872,834
9433,1212
9707,1029
10404,344
5608,286
1678,46
4588,1136
3133,823
12431,818
5648,551
4325,182
10903,958
7912,417
7413,471
184,388
6589,380
7666,529
9120,964
4264,437
5711,473
5113,1117
11159,1182
6451,20
2168,734
11518,1087
339,147
7854,743
6786,989
4857,1057
6859,128
1588,46
11893,888
11931,1018
8677,157
4969,610
867,246
12416,68
1762,857
4075,512
770,836
11023,548
947,1141
7612,406
5792,992
704,1078
7403,771
11750,841
11084,908
12815,406
10929,127
5876,925
1384,606
1126,58
6505,868
7725,606
11727,198
3012,534
467,1156
7711,613
8273,72
196,601
7887,247
6140,1045
2112,69
5656,468
2544,480
1236,21
7467,352
3738,1104
3335,1028
8504,802
5996,671
5984,988
1366,101
797,426
219,283
10720,406
11395,34
462,119
3070,983
8701,591
9034,626
5403,1148
7518,737
2778,606
9946,509
7862,485
6223,299
12812,1028
9822,185
7605,1193
5776,1142
342,9
5122,1146
8603,140
9866,465
10983,437
10223,155
860,79
1676,502
3862,880
7145,1184
8090,1135
1175,930
3120,409
6371,509
12010,620
3621,62
5732,423
10645,126
12817,251
7947,1046
5875,118
11146,9
2244,878
2056,381
2874,324
2768,580
9865,953
4643,838
580,994
8278,789
2223,1094
11662,675
4464,1045
2251,254
4117,688
7589,840
11827,1213
9450,884
11742,378
2151,560
8845,940
12813,1151
572,1104
12840,936
3347,407
8666,734
2025,170
6972,328
473,1147
9970,492
1990,199
6640,107
9090,1003
9669,1027
6244,520
5209,137
12452,176
12604,1040
11873,441
2177,514
1800,21
6176,138
9069,993
9185,50
1764,1116
12447,659
11567,992
7455,715
12187,150
7874,729
11154,53
2911,656
11029,146
4166,591
1740,808
2518,339
10962,507
12607,206
6127,1043
2512,340
1140,702
6153,565
3079,426
4140,125
2576,947
5846,266
8149,496
5935,541
111,606
11889,1205
8722,1075
9635,834
7292,1098
5361,142
9350,803
11704,536
5629,850
5960,510
10098,749
6721,272
9257,1129
4516,1123
5251,25
5196,478
12417,784
2697,406
11580,163
1320,645
2939,1043
8419,786
9000,541
10157,278
11674,235
8390,620
5101,470
12269,879
8091,70
5727,1191
2894,1028
328,486
135,475
8517,895
189,557
12030,1019
12736,410
644,707
4867,98
2735,997
10864,633
360,650
2867,635
212,352
10322,1193
1979,868
621,1199
8097,688
8064,417
9561,467
7217,703
4814,121
3392,500
4933,417
9220,105
8200,831
4871,675
194,1184
5759,906
200,995
2344,8
6136,1170
4159,473
5650,1176
2590,851
6399,108
8971,1003
7969,434
8480,497
11456,533
5748,1209
976,707
1096,387
6672,1113
4047,878
6257,876
684,951
12528,687
11977,14
9782,737
2312,1123
11683,299
3436,1172
1663,207
2929,950
9923,488
2069,819
9050,210
1545,659
12546,625
8375,251
8998,13
10736,535
4511,404
11969,290
2753,74
9587,1162
12093,9
5872,556
8372,205
9794,715
10894,623
11196,310
10257,156
6126,1058
690,465
5137,843
9619,337
9293,1053
4638,1005
5304,792
6333,870
5906,511
12822,1009
8774,1088
3756,956
7519,435
1862,1202
6479,797
5180,828
7218,833
10153,450
8016,735
1114,335
9357,74
12377,988
3697,249
2661,759
11563,1106
6227,1184
8738,562
4445,1159
8988,800
1521,848
1881,1043
5756,465
2940,958
8854,403
12155,1158
7229,327
931,735
10862,1056
3845,740
11394,260
6263,1084
1638,902
5584,951
3207,374
3971,676
4377,423
2307,929
1195,264
12595,59
2598,148
9223,748
11222,625
2517,891
1205,25
3105,1043
9399,684
6146,745
3833,688
6595,863
7886,666
598,538
9116,20
11687,233
5682,1162
4009,763
9517,324
8359,807
694,712
1054,1079
12122,611
3153,592
2585,1190
5991,119
5735,343
6806,13
2358,406
8720,155
11128,97
39,11
389,355
2213,155
11789,1124
6447,983
2861,376
4347,1063
1537,573
7032,605
8968,891
6852,646
1908,269
11412,85
10992,507
1077,1162
293,355
8086,1196
5677,1162
9249,831
8878,977
9292,501
11646,229
864,867
3309,1123
696,391
3377,1197
4680,116
1328,800
6527,1037
11710,427
7672,1194
1560,589
2677,417
9176,1155
6489,372
960,799
3474,671
2564,507
7558,234
8056,933
1839,705
614,1188
6433,625
3304,1194
5915,1209
12541,467
11218,702
4176,1172
44,327
1897,74
3812,75
11660,618
10359,1015
6533,713
4053,81
6647,494
8930,541
5516,86
5480,450
11628,694
1757,310
11301,1204
1411,225
9696,913
8629,870
6045,959
9206,404
2271,191
4740,919
3240,1058
2295,273
10393,113
5056,182
5657,950
5341,41
6744,1167
11452,585
1390,904
7264,858
7753,280
11622,485
9556,184
4862,196
3344,625
11629,1122
3961,548
10112,362
8176,8
12061,1177
7607,584
1229,391
3159,317
7365,578
8946,1141
10562,652
6553,796
6470,390
1497,891
11653,98
8083,838
6690,186
8587,506
4781,333
11194,445
5865,177
2974,225
359,1186
8793,72
8942,1136
7278,602
12640,1125
7462,881
8813,1112
7770,594
5553,575
9704,1045
7451,1156
12441,903
4067,1091
831,60
6692,1212
2104,1162
6080,1018
10434,486
10765,524
9067,1144
6819,26
7758,365
12160,927
11876,911
11920,796
5234,675
6461,1196
1347,416
3512,446
7707,348
5811,986
3866,1162
137,531
6552,113
4667,279
7196,853
5126,521
3213,309
6663,290
795,1162
1864,514
2892,723
3235,697
10237,870
8853,1098
12730,246
760,429
11130,430
7849,395
11582,280
12493,340
723,155
4851,1026
9581,1026
5488,974
8765,27
9324,670
7490,441
185,1038
2421,559
6064,1132
372,870
5963,1162
1686,441
3118,1089
6670,695
1653,102
3853,1020
12345,517
5964,177
7258,1162
145,255
5719,1212
2394,5
8148,711
9633,42
11059,570
4897,1118
5511,620
7910,406
5342,1171
4542,701
1863,352
7965,1012
9105,573
2326,185
2311,280
4918,1148
2745,993
1599,1007
3625,449
606,317
5453,747
12409,257
8583,720
270,971
11062,582
8193,1166
7180,1123
5404,509
11246,1184
8257,151
10856,336
10617,1022
8560,942
10264,473
1743,1078
6008,568
2260,528
10187,518
4237,493
3375,1177
1761,1160
2163,544
2951,385
1747,478
6272,91
6314,829
6269,1184
745,362
1107,851
4379,1188
9316,1032
6507,1121
2657,93
11261,256
12802,685
601,758
4149,289
329,284
9334,782
6562,285
8107,48
6214,684
3561,967
11571,1080
12329,278
1222,1024
8669,706
9045,885
12110,457
4894,97
3225,423
6255,557
7932,190
1460,483
11076,931
3622,1191
1480,459
10762,145
1357,1058
7655,45
10910,1162
10743,663
8637,528
6149,920
3524,512
8391,266
2314,778
524,449
9852,894
6049,406
12601,639
85,397
3919,386
4024,994
3336,717
10576,1137
10536,625
5968,406
8432,568
7330,1062
1048,380
5433,708
8657,52
9048,522
8593,447
12343,51
9194,587
8966,34
9258,1086
6944,1158
2889,422
8201,607
1465,118
11491,606
1842,896
12208,291
9541,962
9379,520
3672,679
9773,488
5275,1196
5012,1066
1732,122
546,370
2950,510
10608,320
11843,302
10808,494
12699,467
4353,371
9177,770
3568,404
8033,525
1595,1037
11117,1085
1765,1167
5340,75
8782,539
3855,324
4248,1044
7123,1137
11871,456
268,270
1515,526
5918,1041
10111,437
7106,657
2334,404
192,925
1841,1166
7748,923
7081,399
6954,224
306,1039
12690,404
7663,647
3038,614
12466,905
10364,2
6475,507
7690,787
7586,891
12194,1124
1492,63
10799,1145
4854,1001
10085,1039
7306,1036
2765,1167
12309,939
10053,937
8485,1131
2963,1083
2571,40
3144,823
8223,144
7549,1131
1634,265
6499,1099
8771,238
8522,527
10392,604
8696,45
10342,1022
852,893
839,978
1147,1060
11878,160
2142,1112
3334,843
10641,407
6554,946
9779,860
7744,510
6734,319
857,748
5873,17
2298,925
6536,518
7144,115
6132,150
8896,969
11292,200
11633,294
11592,280
5041,891
4794,525
7633,447
3253,1133
3747,510
12334,901
4073,1193
10268,238
280,123
4400,132
4317,400
871,711
3094,1152
8322,205
8512,884
3165,462
11747,1171
5870,369
2120,748
11460,1048
3371,1051
2077,1047
5636,375
10379,614
6778,1079
9398,423
2995,479
203,1131
3711,79
1522,450
1976,354
12279,1114
5643,891
5668,179
11514,580
8477,411
2460,557
6288,973
4949,909
7859,473
6260,580
9137,444
9710,77
7300,255
12611,397
6293,169
12462,1085
6445,663
12793,618
8827,125
10082,103
3677,838
314,717
12463,670
451,751
6155,96
6240,1195
7517,406
7417,1096
11697,333
707,509
10018,715
11167,739
10217,1143
11555,706
10211,8
8888,238
8299,654
12561,208
8811,153
8531,110
6281,675
5022,102
5667,338
2908,428
11097,688
5260,909
4775,184
1888,1207
4153,846
5692,141
5171,31
5253,404
1812,380
8855,61
12478,115
7621,1110
12192,441
5144,555
2740,450
1144,1068
6961,510
9807,26
3323,1071
5470,1083
3085,1029
8553,646
9682,459
6292,156
10408,625
10447,476
12747,100
6139,567
8151,115
8710,345
6599,796
148,1082
10816,952
9929,1162
5718,352
6763,182
4973,353
6838,722
4406,759
8022,277
4337,327
8620,81
10769,1088
6667,1081
12427,1162
7653,900
1269,14
9922,258
2546,37
7398,117
1135,1177
7014,225
177,856
8617,1107
3340,848
3398,563
3946,704
440,470
9344,162
10873,405
1354,1040
1158,291
1447,23
3404,371
11428,465
8605,968
9888,73
6879,823
11039,526
3429,900
4892,279
9044,987
9337,141
2788,187
6869,939
12428,930
8267,387
3709,664
8147,393
7097,752
11734,1041
8667,186
6179,8
11692,765
6041,1084
5372,355
4512,735
555,287
3425,495
7262,1125
7988,404
4405,958
1781,996
5078,542
11135,294
3530,802
4705,383
6800,848
6913,16
504,1177
2977,676
340,698
7434,669
7443,14
10575,727
12035,81
10522,1085
3229,982
7951,574
4796,110
11688,1094
12517,54
8343,67
484,525
4502,938
9897,186
3289,800
7178,201
12433,141
3451,418
758,770
7208,301
8585,907
5494,1126
10936,166
5091,1121
12902,400
2302,414
7164,771
11040,1147
5257,986
3546,250
8758,546
1194,223
12218,957
6492,88
1355,1173
3035,383
3430,1036
509,325
3542,467
9260,525
7985,1126
5136,767
4455,615
4718,496
9113,75
10166,1014
12221,507
7588,914
12446,1198
2066,532
3312,495
12407,688
2927,757
9537,1212
2319,1190
6437,236
5105,875
11480,543
7194,387
9286,176
6279,127
8246,996
8407,381
10747,1160
1636,759
1698,1190
5740,264
7170,362
6866,1077
4134,518
9693,47
6195,978
825,535
4476,364
10549,991
12753,571
8865,1199
957,1142
9052,478
3691,955
11693,1027
2366,991
3362,34
11446,501
6921,702
4908,894
3500,461
3208,594
6995,909
8471,404
10980,1147
607,338
4012,531
136,386
4692,1027
11061,894
561,688
3448,507
87,5
7651,1045
10225,235
11698,942
10810,418
8552,1162
1050,959
2804,835
8516,1113
12005,246
10417,436
3484,87
1898,916
9085,244
8466,800
67,756
8615,773
222,1190
6368,476
3817,600
324,255
376,193
12034,941
1351,291
2076,1108
12176,516
10539,143
8718,1187
6914,50
1720,935
7595,810
2797,378
5192,67
1556,467
6143,349
10462,437
6164,804
9609,735
7865,92
4788,266
1004,625
2022,573
368,943
10340,344
1779,960
9452,625
8346,387
11578,335
4769,209
2079,274
1554,91
7778,917
8883,813
7235,1039
2402,59
10692,336
2970,570
11417,293
664,276
209,977
1430,1174
4265,584
1120,363
8467,583
10701,693
5943,530
284,892
4501,812
568,996
3277,370
10713,68
3003,167
1729,714
7358,102
9555,90
5057,1036
12419,620
12313,327
6850,34
7681,573
7959,378
8562,510
968,1172
4763,992
158,1130
12873,386
172,625
3385,210
3368,1158
4185,891
7997,821
1938,366
3363,725
7630,923
2238,540
7686,2
3134,514
6602,651
5942,1127
7107,1015
7680,236
8038,983
5948,506
6365,509
10092,98
47,218
688,1212
6160,387
576,135
10136,926
11015,744
12254,37
8847,1063
5205,453
8742,511
9425,838
9832,17
4987,600
10559,842
9791,257
3468,917
12065,795
9992,1162
3483,145
12544,1140
9268,121
53,547
6434,458
7907,904
4869,130
5626,1019
412,1160
2843,604
7384,554
6876,107
12725,1027
10535,824
6366,557
4223,951
5457,695
9087,1181
3581,1127
5368,883
1541,619
6200,846
9464,1073
12124,597
11153,1073
9743,1007
820,740
1606,454
683,1116
3452,1143
9381,1101
12490,536
12782,145
1325,399
8944,920
10011,893
10772,688
7491,1098
5579,1117
3599,675
7375,177
4552,118
1693,208
9382,618
12234,384
9119,759
7246,721
1725,510
11573,555
9551,802
10956,408
10987,32
1646,450
10079,925
8550,508
5990,440
4708,688
11740,308
4260,1162
10591,1134
5438,891
12032,402
2476,1092
1576,1089
7414,373
10087,400
2690,194
1631,620
8275,144
6940,787
5894,1212
6482,895
693,1102
6070,433
7953,404
1964,270
937,313
11240,1184
1453,44
4884,174
1660,859
4760,389
4534,984
11224,460
4294,140
9419,510
11538,169
2023,510
3046,629
6052,271
4717,1067
2173,722
12626,1066
12084,1171
9022,764
986,261
9941,653
6601,208
7799,703
8046,467
1100,473
313,947
2432,163
9359,619
1432,717
11537,298
3498,237
395,990
11147,1162
273,452
12070,417
5947,67
11325,862
8268,1051
3329,861
11170,1159
10280,891
4469,26
3427,827
2909,46
11080,1085
5749,196
3591,287
11519,111
10949,184
1227,735
9722,231
5580,806
4653,285
2988,879
1292,431
5952,1174
1996,771
10252,705
12317,268
4112,308
12220,141
1730,794
10311,498
7478,115
8420,953
6194,1012
7850,878
11092,982
8010,477
11276,1180
5191,29
4291,345
7129,255
9168,1188
1405,427
5630,945
5696,1113
756,66
1030,50
12875,1205
358,1167
5140,716
10855,498
3806,572
8079,467
11419,78
2685,1123
9001,407
12249,4
8533,67
11096,972
6742,1073
1157,1189
1806,867
4350,148
11202,55
4947,915
4143,29
8530,409
2037,833
10965,894
9713,958
11193,594
11070,205
12506,577
1787,1162
2078,836
8252,54
5661,426
6270,828
8796,432
1642,514
3936,552
2416,1099
5773,1111
6931,472
10384,524
4272,1212
2627,943
12318,1037
4409,136
454,604
9256,1193
1081,607
10598,380
4300,551
5742,716
1648,717
3689,25
10711,87
11131,1186
12878,1012
11133,126
916,144
11181,514
11297,279
4068,203
10748,810
8799,772
4244,451
1817,1160
7944,624
12876,271
5301,1171
9385,507
4121,720
1805,690
5295,1162
1776,233
8901,221
9305,381
3981,917
8210,710
3121,296
1622,1080
11199,866
4078,176
4730,925
12606,206
4922,197
9744,768
3797,1081
9228,1208
11624,302
11259,616
5974,369
7255,887
398,510
1597,101
409,738
5521,243
1966,422
10027,683
9780,130
5651,1148
10616,886
1429,1006
11776,510
10509,1173
8858,865
6825,405
1861,448
11258,406
10578,135
4777,790
2831,1059
11770,1038
7471,398
7834,1100
1221,83
7020,599
2652,1104
12458,423
1827,891
8153,1146
11973,146
141,819
2411,121
11401,1077
6731,1048
2100,111
10294,575
3706,795
970,688
10414,1009
3879,283
6266,902
12510,648
10045,150
7555,542
1386,62
12097,925
12641,1058
12199,321
2198,708
3780,411
9018,315
1002,821
1539,206
112,809
952,1138
113,423
7992,866
12503,203
7956,1067
1022,467
4003,829
8260,870
6066,407
8406,625
11812,980
11455,1165
11486,301
1900,22
2983,875
7858,1149
11918,1162
4840,1099
9708,221
3154,712
9646,1131
4669,785
8947,841
8404,265
3337,223
3295,1117
6320,1119
11919,402
9139,878
11,790
1710,969
5292,220
5099,328
1305,1153
4116,414
865,849
7485,1049
2642,317
1525,1193
6386,992
11375,839
5699,491
4554,1096
7771,482
1250,1177
4812,988
11249,522
11241,463
6609,196
7756,660
888,356
11287,707
10857,625
8632,803
11483,514
8491,921
12044,359
11308,173
7288,621
4507,368
10442,544
8568,44
10132,870
10599,459
2589,82
9345,1073
2670,925
149,944
11932,597
8763,1037
9259,325
7378,446
7085,341
3916,1126
6772,328
1773,684
12398,1060
8053,372
4747,326
8396,126
10103,378
7318,824
900,174
2790,943
3005,668
6439,986
7369,915
12752,1124
4417,604
1138,423
8146,35
2904,16
12311,925
7861,386
9248,931
12469,884
2227,598
11069,287
240,962
1769,575
7221,1162
5423,60
5665,255
9165,515
969,1102
7963,430
7011,5
4932,1063
11448,157
6769,885
1801,991
2143,1082
11471,1136
7791,261
5389,830
8918,99
4700,1064
468,368
2769,902
9974,511
5843,640
12060,606
11184,34
7883,127
8135,604
1504,453
7812,753
2389,737
12738,353
6173,703
11960,5
9247,621
713,174
806,390
5571,559
5967,112
6350,98
1055,222
6224,1196
5473,628
2001,1045
7627,232
10401,345
11188,702
8761,735
8458,58
6107,916
1206,817
9323,638
2374,596
2572,327
2566,892
5432,345
11476,382
9991,537
432,1108
6464,99
3915,1164
3727,1004
4670,695
1109,327
11323,691
5311,939
5784,352
8487,425
1350,373
10533,64
2451,615
10473,1087
2721,454
8474,838
7161,1061
1085,814
1169,775
11198,514
10449,437
8449,672
5373,852
3032,539
886,780
7363,527
1615,22
7582,852
8655,464
5451,822
160,367
12430,889
6687,249
5706,525
8790,877
4674,584
3382,816
3671,11
1851,1171
3717,460
7115,1150
428,538
8563,711
6844,52
984,1138
2074,284
1547,31
10163,542
8282,352
12579,868
3182,1194
11564,409
10694,348
4235,592
5936,352
10121,367
4044,940
5537,467
9899,211
10481,561
7488,1061
10188,339
8702,900
2577,203
1876,394
3619,1193
4573,83
5572,452
4077,96
5357,280
11874,416
7010,327
8028,1177
1473,666
5369,1010
7383,1178
6943,253
1047,337
3491,387
4861,349
6208,1031
3584,1158
6594,670
10282,306
5435,554
11095,1196
9643,1118
8469,427
2933,536
10724,1170
11353,1048
2733,140
8993,101
12238,925
1191,762
4600,947
1699,1151
352,391
12899,1011
348,1167
2591,330
7580,295
5222,444
2202,45
3588,830
2823,1189
5959,922
2280,941
1594,1025
10474,843
3326,60
597,1162
1315,382
3204,406
9155,471
6645,676
12754,415
8546,838
12406,842
586,156
7937,472
11943,872
7411,872
1452,66
7461,134
4809,288
3906,1163
10880,202
9017,803
9998,188
1868,878
8222,278
50,939
7863,186
3638,991
9476,373
12525,250
1848,248
11898,496
11140,1110
2879,1209
2720,837
5730,287
6857,735
1276,1105
11000,285
12867,122
3445,352
7046,878
9171,1197
2921,738
8542,505
4603,293
4432,856
10433,187
3313,338
5793,249
4675,617
1345,905
5290,241
804,1106
9336,1162
8342,1002
7483,585
10405,352
3043,128
8163,1206
8861,677
4646,112
1111,604
7640,382
1376,1101
11074,513
10204,104
3682,569
9431,906
1037,167
2165,1153
3646,193
10963,203
6811,266
1254,633
12039,713
10155,23
12168,552
2837,376
9827,992
2905,794
4676,730
7065,245
7343,742
353,491
11187,604
9677,179
6830,676
4287,406
1751,539
2919,69
9739,456
3895,1162
1440,160
1794,747
11928,722
10899,891
7320,124
5694,594
11721,55
2560,232
2467,1043
4755,558
6637,892
11606,1162
241,741
4510,868
2845,238
1079,752
11372,810
2090,231
12090,893
5554,436
662,1064
11169,1081
8863,1162
8204,688
10409,817
6862,736
6353,1124
8849,1197
6113,332
4981,366
5731,789
4693,1035
833,433
1918,89
498,1034
5258,510
5619,852
6346,816
4305,1162
6874,188
7746,520
8066,150
1715,210
4767,473
9770,725
6330,583
8076,386
9075,606
578,93
9751,1046
10817,980
1886,65
11002,611
1527,488
3559,1163
8117,632
77,1162
10192,30
12139,228
8362,618
5753,611
585,946
4122,1037
12592,88
10260,210
6151,27
8860,590
7340,411
9121,757
3839,567
4404,517
3618,624
10491,352
2231,789
5804,221
3594,1026
11832,684
6036,326
7506,516
4750,1039
924,120
12365,380
10853,1147
6787,1169
4915,993
10806,845
7281,629
7562,232
3930,841
4616,80
9533,610
12459,1074
10301,1160
12771,760
7029,1093
9203,451
3284,835
5378,791
5067,1167
6955,83
5788,599
2094,741
3006,1168
9969,1085
3269,637
11430,1134
10377,570
8351,873
11927,716
3027,322
4052,1187
3274,323
1538,75
4475,261
2116,646
12096,992
8584,560
2791,380
12621,521
12320,737
8576,87
6794,1062
10448,197
1603,352
6634,286
272,894
384,230
6370,1017
297,1081
2914,61
6452,457
6526,566
11390,843
10229,688
7950,684
5900,1157
8574,613
10055,407
7975,605
10594,1020
11365,531
3702,310
1924,62
10145,33
11442,808
9798,349
11768,604
6089,1029
10341,855
4762,955
7733,671
9262,1140
10621,1162
5550,479
7659,219
12078,1137
5149,768
4532,1083
397,378
4601,1107
2068,121
4577,225
12630,847
3460,772
4916,887
3287,938
9098,140
12418,1171
371,409
7870,690
10644,469
4962,573
6588,54
10049,401
10761,567
6780,938
8578,1037
2299,66
3872,876
9413,348
708,352
5443,1119
5131,219
5604,363
12308,97
5764,355
2261,161
2713,1202
5676,205
1312,465
583,302
4147,712
8665,664
4196,696
5249,247
5690,751
1836,900
5026,622
6693,1162
5175,116
4733,689
4919,492
763,969
10847,2
9335,1173
5684,1212
5597,870
5390,862
5961,29
4332,1173
3273,451
2221,651
385,37
11607,590
7954,1008
9112,140
11270,409
4966,598
9402,906
10044,625
8027,899
2857,1076
6425,885
967,826
11530,488
8015,466
11593,888
3589,406
6250,822
2966,290
1042,566
1789,226
4477,203
4999,1040
7244,208
6901,646
5259,76
11016,1067
10130,92
12003,180
9700,676
12471,9
7577,648
3736,42
4220,651
5042,1016
3529,122
5125,562
8106,1127
3496,118
5919,344
2653,991
7197,590
5044,172
3686,587
2159,127
1058,277
9454,1008
9768,54
12635,598
9351,1177
11120,870
9353,946
3649,349
10389,608
9409,555
5655,1162
3848,636
4243,505
12448,928
8505,840
1462,26
5975,521
3417,262
12756,483
12531,965
6779,1162
11045,1188
3813,121
5983,710
7869,1200
4189,611
3150,985
11157,299
8373,799
4634,393
11525,1186
2413,1030
12852,161
12315,107
2082,1059
12203,304
1524,1072
1826,606
3059,573
9327,997
3167,650
3110,387
220,198
3805,712
6321,659
12701,210
3904,11
9070,590
6134,1198
3607,693
2513,803
6676,387
1960,510
95,766
11203,184
4486,704
7902,486
9524,1160
589,601
11521,1146
5467,177
2132,616
10439,772
30,225
8152,1135
8341,1037
2559,726
10886,771
8199,329
1264,1020
276,1167
9490,978
366,924
8619,1203
6891,510
714,168
2815,625
774,604
1441,745
7838,584
11712,1123
1986,131
5228,1200
187,814
9972,1048
5799,1212
2428,741
3019,706
11495,265
7660,1167
8648,113
7757,10
3097,152
7156,310
6245,204
12874,344
2855,1142
10128,209
3396,14
11385,625
2842,370
8197,762
9626,657
9833,1001
3999,648
3675,190
12893,216
7022,625
2865,1133
8232,525
11022,929
10948,245
8663,675
9709,187
31,1097
10944,716
7604,1128
2084,665
579,577
9005,263
4846,279
2853,1147
672,879
7259,493
1279,114
7674,1028
2536,330
6871,878
9328,386
12083,60
5242,782
9893,986
9654,1183
6680,438
3428,41
9860,717
3909,262
11235,487
9200,369
9565,1001
1257,796
5738,129
12358,457
3700,627
11129,1163
6235,695
7116,521
953,542
11870,270
10757,513
1553,108
4129,1120
12225,469
12266,904
9911,501
502,63
7509,431
4315,350
1564,1200
9039,536
5806,247
133,1184
11938,598
10615,518
2692,960
9847,510
2820,1167
4536,587
529,1130
2616,516
2206,352
1243,352
5478,502
5379,528
10991,743
6030,540
9685,929
12465,93
5051,621
9519,114
8483,218
2986,1028
11035,507
2099,901
7625,441
11910,935
354,1063
2039,455
10551,44
1490,1196
10646,147
6156,187
2194,604
5452,1191
5256,99
2386,1182
4546,191
8716,721
10996,349
3922,354
3810,283
12285,1185
2111,551
9429,739
2944,5
4031,556
8532,936
6541,40
7102,1167
4839,1069
2732,1162
7089,55
6976,977
8049,313
12613,884
4707,1045
6847,1070
3861,349
7885,818
11150,41
7826,339
6557,598
6051,625
10411,1054
6138,17
8975,548
7421,1106
1683,467
6278,165
12216,407
10230,406
7896,580
11842,764
9538,155
6686,86
2462,391
8520,771
11268,841
12059,528
5165,614
8355,975
5602,327
4214,739
7647,467
8277,484
8456,654
7079,456
4963,1162
8108,897
1833,991
7543,1173
11227,174
4791,1085
8693,423
4010,724
4348,257
2235,1167
6919,607
12769,270
12379,812
7404,1132
75,681
7391,514
2406,1162
3743,562
12154,328
8281,467
3166,6
3127,624
6707,635
7820,859
10583,440
5134,437
12091,70
9094,1155
8778,761
6741,894
11641,579
7936,418
2051,914
7833,1109
12004,470
8318,378
8953,401
3772,604
5153,674
5461,850
2425,958
41,378
3578,505
5995,46
12883,1167
11231,1087
6849,580
11906,250
565,1162
8177,381
9458,3
1954,573
1016,115
6120,1086
10195,437
9890,309
9960,987
2644,1014
2431,1202
4530,331
8521,1079
832,320
3462,787
8924,262
1961,772
6123,330
10514,103
11838,309
3458,581
2580,602
2529,386
9195,1162
5728,234
7113,989
8938,654
2018,1018
2228,1059
743,973
12805,89
3630,586
4677,1048
